site,site_url,agent,category,severity,adjudicator,title,evidence,human_verdict
saravana-bhavan,https://www.saravanabhavan.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:35325/ has <link rel='canonical' href='https://saravanabhavan.com/'> which resolves to https://saravanabhavan.com/, different from the fetched URL http://127.0.0.1:35325/. Crawlers may skip this page in favour of the canonical target.",
saravana-bhavan,https://www.saravanabhavan.com/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:35325/ contains ~411 characters of text hidden inside elements (2 with 'display:none'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample hidden text: 'Get the App, Taste t",
saravana-bhavan,https://www.saravanabhavan.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:35325/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
scroll-in,https://scroll.in/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
scroll-in,https://scroll.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:40225/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
scroll-in,https://scroll.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:40225/ has <link rel='canonical' href='https://scroll.in'> which resolves to https://scroll.in, different from the fetched URL http://127.0.0.1:40225/. Crawlers may skip this page in favour of the canonical target.",
scroll-in,https://scroll.in/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:40225/ contains ~10504 characters of text hidden inside elements (6 with 'display:none', 2 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample hidde",
souled-store,https://www.thesouledstore.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
souled-store,https://www.thesouledstore.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:32903/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
souled-store,https://www.thesouledstore.com/,vishal,rendering,high,abstain,Very few crawlable links in raw HTML,"http://127.0.0.1:32903/ contains 0 internal links in raw HTML despite having 21723 bytes of content. Navigation or content may be rendered only via client-side JavaScript, making it invisible to crawlers that do not execute JS.",
souled-store,https://www.thesouledstore.com/,vishal,rendering,high,abstain,Thin visible text relative to page size,"http://127.0.0.1:32903/ has only ~163 characters of visible text in 21723 bytes of HTML. Important content may be locked behind JavaScript rendering, images, or interactive widgets.",
souled-store,https://www.thesouledstore.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:32903/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
resend,https://resend.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
resend,https://resend.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:40023/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
resend,https://resend.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:40023/ has <link rel='canonical' href='https://resend.com'> which resolves to https://resend.com, different from the fetched URL http://127.0.0.1:40023/. Crawlers may skip this page in favour of the canonical target.",
resend,https://resend.com/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:40023/ has 10 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
sidbi,https://www.sidbi.in/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
sidbi,https://www.sidbi.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:44965/en/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
sidbi,https://www.sidbi.in/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:44965/en/ contains ~418 characters of text hidden inside elements (1 with 'hidden' attribute, 1 with 'display:none', 5 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only v",
sulekha,https://www.sulekha.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
sulekha,https://www.sulekha.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:44013/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
sulekha,https://www.sulekha.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:44013/ has <link rel='canonical' href='https://www.sulekha.com/'> which resolves to https://www.sulekha.com/, different from the fetched URL http://127.0.0.1:44013/. Crawlers may skip this page in favour of the canonical target.",
sulekha,https://www.sulekha.com/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:44013/ has 25 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
teach-for-india,https://www.teachforindia.org/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
teach-for-india,https://www.teachforindia.org/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:39461/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
sleepy-owl,https://sleepyowl.co/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
sleepy-owl,https://sleepyowl.co/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:41717/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
sleepy-owl,https://sleepyowl.co/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:41717/ has <link rel='canonical' href='https://sleepyowl.co/'> which resolves to https://sleepyowl.co/, different from the fetched URL http://127.0.0.1:41717/. Crawlers may skip this page in favour of the canonical target.",
sleepy-owl,https://sleepyowl.co/,vishal,non_text_facts,high,abstain,Multiple fact-bearing images missing alt text,"http://127.0.0.1:41717/ contains 71 fact-bearing images without alt attributes (e.g. data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=). If these images carry important information (text in images, infographics, product photos), that c",
sleepy-owl,https://sleepyowl.co/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:41717/ contains ~30504 characters of text hidden inside elements (11 with 'display:none', 25 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample hid",
supreme-industries,https://www.supreme.co.in/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
supreme-industries,https://www.supreme.co.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:36273/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
supreme-industries,https://www.supreme.co.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:36273/ has <link rel='canonical' href='https://www.supreme.co.in/'> which resolves to https://www.supreme.co.in/, different from the fetched URL http://127.0.0.1:36273/. Crawlers may skip this page in favour of the canonical target.",
supreme-industries,https://www.supreme.co.in/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:36273/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
smile-foundation,https://www.smilefoundationindia.org/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
smile-foundation,https://www.smilefoundationindia.org/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:44257/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
smile-foundation,https://www.smilefoundationindia.org/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:44257/ has <link rel='canonical' href='https://www.smilefoundationindia.org/'> which resolves to https://www.smilefoundationindia.org/, different from the fetched URL http://127.0.0.1:44257/. Crawlers may skip this page in favour of the canonical target.",
smile-foundation,https://www.smilefoundationindia.org/,vishal,non_text_facts,high,abstain,Multiple fact-bearing images missing alt text,"http://127.0.0.1:44257/ contains 386 fact-bearing images without alt attributes (e.g. data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E). If these images carry important information (text in images, infographics, product photos), that content is in",
smile-foundation,https://www.smilefoundationindia.org/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:44257/ contains ~1797 characters of text hidden inside elements (1 with 'display:none', 29 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample hidde",
smile-foundation,https://www.smilefoundationindia.org/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:44257/ contains 2 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
the-ken,https://the-ken.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
the-ken,https://the-ken.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:34129/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
the-ken,https://the-ken.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:34129/ has <link rel='canonical' href='https://the-ken.com/'> which resolves to https://the-ken.com/, different from the fetched URL http://127.0.0.1:34129/. Crawlers may skip this page in favour of the canonical target.",
the-ken,https://the-ken.com/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:34129/ contains ~2574 characters of text hidden inside elements (13 with 'display:none', 6 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample hidde",
the-ken,https://the-ken.com/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:34129/ has 5 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
thehindu-businessline,https://www.thehindubusinessline.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
thehindu-businessline,https://www.thehindubusinessline.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:40315/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
thehindu-businessline,https://www.thehindubusinessline.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:40315/ has <link rel='canonical' href='https://www.thehindubusinessline.com/'> which resolves to https://www.thehindubusinessline.com/, different from the fetched URL http://127.0.0.1:40315/. Crawlers may skip this page in favour of the canonical target.",
thehindu-businessline,https://www.thehindubusinessline.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:40315/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
thehindu-businessline,https://www.thehindubusinessline.com/,vishal,structured_data,high,no,Missing Structured Data (JSON-LD),http://127.0.0.1:40315/ does not contain any JSON-LD structured data. This makes it harder for AI to extract entities.,
third-wave-coffee,https://www.thirdwavecoffee.in/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
third-wave-coffee,https://www.thirdwavecoffee.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:36275/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
third-wave-coffee,https://www.thirdwavecoffee.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:36275/ has <link rel='canonical' href='https://www.thirdwavecoffeeroasters.com/'> which resolves to https://www.thirdwavecoffeeroasters.com/, different from the fetched URL http://127.0.0.1:36275/. Crawlers may skip this page in favour of the canonical target.",
third-wave-coffee,https://www.thirdwavecoffee.in/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:36275/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
tldraw,https://tldraw.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
tldraw,https://tldraw.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:32905/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
tldraw,https://tldraw.com/,vishal,engagement,high,abstain,Poor Navigation Structure,http://127.0.0.1:32905/ has no <nav> element and only 0 internal links. This severely limits crawl depth.,
supabase,https://supabase.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
supabase,https://supabase.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:35457/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
supabase,https://supabase.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:35457/ has <link rel='canonical' href='https://supabase.com'> which resolves to https://supabase.com, different from the fetched URL http://127.0.0.1:35457/. Crawlers may skip this page in favour of the canonical target.",
supabase,https://supabase.com/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:35457/ contains ~3574 characters of text hidden inside elements (1 with 'hidden' attribute, 53 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample h",
supabase,https://supabase.com/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:35457/ has 29 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
the-whole-truth,https://www.thewholetruthfoods.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
the-whole-truth,https://www.thewholetruthfoods.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:39025/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
the-whole-truth,https://www.thewholetruthfoods.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:39025/ has <link rel='canonical' href='https://thewholetruthfoods.com'> which resolves to https://thewholetruthfoods.com, different from the fetched URL http://127.0.0.1:39025/. Crawlers may skip this page in favour of the canonical target.",
the-whole-truth,https://www.thewholetruthfoods.com/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:39025/ has 106 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
uidai,https://uidai.gov.in/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
uidai,https://uidai.gov.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:36411/hi/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
uidai,https://uidai.gov.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:36411/hi/ has <link rel='canonical' href='https://uidai.gov.in/hi'> which resolves to https://uidai.gov.in/hi, different from the fetched URL http://127.0.0.1:36411/hi/. Crawlers may skip this page in favour of the canonical target.",
uidai,https://uidai.gov.in/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:36411/hi/ contains ~5413 characters of text hidden inside elements (8 with 'hidden' attribute, 1 with 'display:none', 83 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only",
uidai,https://uidai.gov.in/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:36411/hi/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
upstash,https://upstash.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
upstash,https://upstash.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:35909/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
upstash,https://upstash.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:35909/ has <link rel='canonical' href='https://upstash.com'> which resolves to https://upstash.com, different from the fetched URL http://127.0.0.1:35909/. Crawlers may skip this page in favour of the canonical target.",
upstash,https://upstash.com/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:35909/ contains ~731 characters of text hidden inside elements (4 with 'hidden' attribute, 9 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample hid",
val-town,https://www.val.town/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
val-town,https://www.val.town/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:35423/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
val-town,https://www.val.town/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:35423/ has <link rel='canonical' href='https://www.val.town/'> which resolves to https://www.val.town/, different from the fetched URL http://127.0.0.1:35423/. Crawlers may skip this page in favour of the canonical target.",
val-town,https://www.val.town/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:35423/ has 4 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
thermax,https://www.thermaxglobal.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
thermax,https://www.thermaxglobal.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:33397/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
thermax,https://www.thermaxglobal.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:33397/ has <link rel='canonical' href='https://www.thermaxglobal.com/'> which resolves to https://www.thermaxglobal.com/, different from the fetched URL http://127.0.0.1:33397/. Crawlers may skip this page in favour of the canonical target.",
